[2025-03-20 12:12:19,852] [INFO] Node started: localhost:30038 | index= 39 | f=1, k=4
[2025-03-20 12:12:27,157] [INFO] Phase: PRE-PREPARE | Receiver: 30038 | Sender: 30020 | Distance:   58.30 m | Delay: 0.4661s | Size: 16780744 bit
[2025-03-20 12:12:27,157] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30038 | Distance:   58.30 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:27,969] [INFO] Phase: PREPARE | Receiver: 30038 | Sender: 30004 | Distance:  105.84 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,004] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30038 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:28,446] [INFO] Phase: COMMIT | Receiver: 30038 | Sender: 30020 | Distance:   58.30 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,837] [INFO] Phase: COMMIT | Receiver: 30038 | Sender: 30004 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:28,848] [INFO] Phase: PRE-REPLY | Receiver: 30012 | Sender: 30038 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:35,143] [INFO] Phase: PRE-PREPARE | Receiver: 30038 | Sender: 30020 | Distance:   58.30 m | Delay: 0.4661s | Size: 16780744 bit
[2025-03-20 12:12:35,164] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30038 | Distance:   58.30 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:12:35,963] [INFO] Phase: PREPARE | Receiver: 30038 | Sender: 30004 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:35,988] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30038 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:36,469] [INFO] Phase: COMMIT | Receiver: 30038 | Sender: 30020 | Distance:   58.30 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:36,811] [INFO] Phase: COMMIT | Receiver: 30038 | Sender: 30004 | Distance:  105.84 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,825] [INFO] Phase: PRE-REPLY | Receiver: 30012 | Sender: 30038 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:43,209] [INFO] Phase: PRE-PREPARE | Receiver: 30038 | Sender: 30020 | Distance:   58.30 m | Delay: 0.4661s | Size: 16780736 bit
[2025-03-20 12:12:43,210] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30038 | Distance:   58.30 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:44,025] [INFO] Phase: PREPARE | Receiver: 30038 | Sender: 30004 | Distance:  105.84 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,044] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30038 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:44,468] [INFO] Phase: COMMIT | Receiver: 30038 | Sender: 30020 | Distance:   58.30 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:44,854] [INFO] Phase: COMMIT | Receiver: 30038 | Sender: 30004 | Distance:  105.84 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,863] [INFO] Phase: PRE-REPLY | Receiver: 30012 | Sender: 30038 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:19:44,709] [INFO] Node started: localhost:30038 | index= 39 | f=1, k=4
[2025-03-20 12:20:50,002] [INFO] Phase: PRE-PREPARE | Receiver: 30038 | Sender: 30020 | Distance:   58.30 m | Delay: 0.4661s | Size: 16780744 bit
[2025-03-20 12:20:50,010] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30038 | Distance:   58.30 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:20:50,802] [INFO] Phase: PREPARE | Receiver: 30038 | Sender: 30004 | Distance:  105.84 m | Delay: 0.6991s | Size: 16778992 bit
