[2025-03-20 12:12:17,850] [INFO] Node started: localhost:30028 | index= 29 | f=1, k=4
[2025-03-20 12:12:27,268] [INFO] Phase: PRE-PREPARE | Receiver: 30028 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781368 bit
[2025-03-20 12:12:27,286] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30028 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:27,523] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:27,536] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30028 | Distance:  132.64 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:28,801] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,831] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,856] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30010 | Distance:  129.84 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,878] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,894] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:28,990] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,105] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:29,124] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:29,134] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:29,146] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,172] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,186] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,186] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30028 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778160 bit
[2025-03-20 12:12:29,209] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30010 | Distance:  129.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:29,225] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,247] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,257] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,272] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,288] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,304] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,304] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:29,320] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,320] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,320] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:29,336] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,336] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:29,352] [INFO] Phase: COMMIT | Receiver: 30028 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:35,143] [INFO] Phase: PRE-PREPARE | Receiver: 30028 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781368 bit
[2025-03-20 12:12:35,166] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30028 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:12:35,370] [INFO] Phase: PREPARE | Receiver: 30028 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
