[2025-03-20 12:12:14,228] [INFO] Node started: localhost:30010 | index= 11 | f=1, k=4
[2025-03-20 12:12:26,935] [INFO] Phase: PRE-PREPARE | Receiver: 30010 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781368 bit
[2025-03-20 12:12:26,935] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30010 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:27,325] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:27,331] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30010 | Distance:  140.87 m | Delay: 0.6991s | Size: 16778152 bit
[2025-03-20 12:12:27,547] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:28,462] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,502] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,607] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,660] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,694] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,720] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,790] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,801] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30010 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:12:28,878] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,894] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:28,957] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:28,988] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,012] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,035] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:29,071] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,083] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30028 | Distance:  161.10 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,113] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,130] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,146] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,168] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:29,182] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:29,194] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:29,213] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,225] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:29,239] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30028 | Distance:  161.10 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,247] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:34,922] [INFO] Phase: PRE-PREPARE | Receiver: 30010 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781368 bit
[2025-03-20 12:12:34,940] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30010 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:35,372] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:35,384] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30010 | Distance:  140.87 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:35,585] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:35,615] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,281] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:36,605] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:36,644] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,670] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:36,712] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,761] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:36,791] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,817] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30028 | Distance:  161.10 m | Delay: 0.9322s | Size: 16778984 bit
[2025-03-20 12:12:36,855] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:36,863] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30010 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:36,906] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:36,931] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:36,948] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:36,962] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:36,978] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:36,994] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:37,026] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:37,042] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:37,057] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:37,073] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:37,089] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:37,105] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30034 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:37,105] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:37,121] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30028 | Distance:  161.10 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:37,137] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:42,922] [INFO] Phase: PRE-PREPARE | Receiver: 30010 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781360 bit
[2025-03-20 12:12:42,922] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30010 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:43,289] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:43,297] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30010 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:43,307] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,345] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:44,385] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,461] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,500] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:44,566] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:44,618] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:44,665] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,702] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:44,776] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:44,790] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30010 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:44,848] [INFO] Phase: COMMIT | Receiver: 30010 | Sender: 30017 | Distance:  140.87 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:44,880] [INFO] Phase: PREPARE | Receiver: 30010 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
