[2025-03-20 12:12:15,637] [INFO] Node started: localhost:30017 | index= 18 | f=1, k=4
[2025-03-20 12:12:26,935] [INFO] Phase: PRE-PREPARE | Receiver: 30017 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16781368 bit
[2025-03-20 12:12:26,950] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30017 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:27,331] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30010 | Distance:  129.84 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:27,343] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30017 | Distance:  129.84 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:28,048] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:28,603] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,642] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,672] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,823] [INFO] Phase: COMMIT | Receiver: 30017 | Sender: 30016 | Distance:   74.94 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,846] [INFO] Phase: COMMIT | Receiver: 30017 | Sender: 30001 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,854] [INFO] Phase: PRE-REPLY | Receiver: 30029 | Sender: 30017 | Distance:   68.51 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:28,878] [INFO] Phase: COMMIT | Receiver: 30017 | Sender: 30027 | Distance:   65.59 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:28,894] [INFO] Phase: COMMIT | Receiver: 30017 | Sender: 30013 | Distance:  102.55 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,909] [INFO] Phase: COMMIT | Receiver: 30017 | Sender: 30030 | Distance:   74.04 m | Delay: 0.4661s | Size: 16778976 bit
[2025-03-20 12:12:28,941] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30007 | Distance:  146.90 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,972] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30014 | Distance:   66.23 m | Delay: 0.4661s | Size: 16778984 bit
[2025-03-20 12:12:28,990] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30023 | Distance:  113.85 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,012] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30035 | Distance:  166.51 m | Delay: 0.9322s | Size: 16778992 bit
[2025-03-20 12:12:29,033] [INFO] Phase: COMMIT | Receiver: 30017 | Sender: 30010 | Distance:  129.84 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:29,057] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30031 | Distance:   36.56 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:29,083] [INFO] Phase: PREPARE | Receiver: 30017 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:29,113] [INFO] Phase: COMMIT | Receiver: 30017 | Sender: 30024 | Distance:  132.64 m | Delay: 0.6991s | Size: 16779000 bit
