[2025-03-20 12:12:14,417] [INFO] Node started: localhost:30011 | index= 12 | f=1, k=4
[2025-03-20 12:12:23,477] [INFO] Phase: PRE-PREPARE | Receiver: 30011 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781104 bit
[2025-03-20 12:12:23,481] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30011 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778160 bit
[2025-03-20 12:12:23,781] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:23,785] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30011 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:23,830] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:23,839] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:23,854] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:23,854] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30018 | Distance:   17.30 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:23,871] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,031] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,158] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:24,170] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,170] [INFO] Phase: PRE-REPLY | Receiver: 30006 | Sender: 30011 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778160 bit
[2025-03-20 12:12:24,209] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,225] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16778992 bit
[2025-03-20 12:12:24,238] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30018 | Distance:   17.30 m | Delay: 0.3107s | Size: 16779000 bit
[2025-03-20 12:12:24,245] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:24,396] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30009 | Distance:  128.56 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:24,540] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,548] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30019 | Distance:   70.07 m | Delay: 0.4661s | Size: 16778992 bit
[2025-03-20 12:12:24,558] [INFO] Phase: COMMIT | Receiver: 30011 | Sender: 30000 | Distance:  143.98 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:27,097] [INFO] Phase: PRE-PREPARE | Receiver: 30011 | Sender: 30003 | Distance:   55.55 m | Delay: 0.4661s | Size: 16781112 bit
[2025-03-20 12:12:27,097] [INFO] Phase: PREPARE-BROADCAST | Receiver: ALL | Sender: 30011 | Distance:   55.55 m | Delay: 0.4661s | Size: 16778152 bit
[2025-03-20 12:12:27,432] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30018 | Distance:   17.30 m | Delay: 0.3107s | Size: 16778984 bit
[2025-03-20 12:12:27,442] [INFO] Phase: COMMIT-BROADCAST | Receiver: ALL | Sender: 30011 | Distance:   17.30 m | Delay: 0.3107s | Size: 16778160 bit
[2025-03-20 12:12:27,767] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30033 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778984 bit
[2025-03-20 12:12:27,900] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30015 | Distance:   27.63 m | Delay: 0.3107s | Size: 16778992 bit
[2025-03-20 12:12:28,006] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30021 | Distance:  103.41 m | Delay: 0.6991s | Size: 16779000 bit
[2025-03-20 12:12:28,050] [INFO] Phase: PREPARE | Receiver: 30011 | Sender: 30026 | Distance:  103.22 m | Delay: 0.6991s | Size: 16778984 bit
